Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,214308,-,-,-,36.93,-117.66,0,1284,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Speed,Wind Direction
2002,1,3,13,30,25.700000000000003,2570,168,937,636.9000000000001,366
2002,1,3,14,0,0,2570,167,938,692,366
2002,1,3,14,30,25.6,2570,171,938,746,366
2002,1,3,15,0,25.700000000000003,2570,171,938,798.5,366
2002,1,3,15,30,25.700000000000003,2570,175,938,848.8000000000001,367
2002,1,3,16,0,25.700000000000003,2570,175,938,894.8000000000001,367
2002,1,3,16,30,25.700000000000003,2570,179,938,945.7,367
2002,1,3,17,0,25.900000000000002,2313,179,938,989,368
2002,1,3,17,30,25.700000000000003,2313,186,938,1028.5,368
2002,1,3,18,0,103.10000000000001,2313,186,938,1063.8,368
2002,1,3,18,30,77.10000000000001,2313,196,938,1094,369
2002,1,3,19,0,77.10000000000001,2313,196,938,1118.5,369
2002,1,3,19,30,25.700000000000003,2313,201,939,1136.6000000000001,370
2002,1,3,20,0,77.10000000000001,2313,201,939,1147.8,371
2002,1,3,20,30,77.10000000000001,2313,197,939,1151.7,373
2002,1,3,21,0,77.2,2570,195,939,1148.2,373
2002,1,3,21,30,25.900000000000002,2570,191,939,1137.3,374
2002,1,3,22,0,25.700000000000003,2570,191,939,1119.4,375
2002,1,3,22,30,76.9,2570,188,939,1095.2,375
2002,1,3,23,0,76.80000000000001,2826,187,940,1065.2,375
2002,1,3,23,30,0,2827,185,940,1030.1000000000001,375
2002,1,4,0,0,0,2827,182,940,990.7,374
2002,1,4,0,30,0,2827,180,940,947.6,374
2002,1,4,1,0,0,2827,177,940,896.5,373
2002,1,4,1,30,0,2827,175,940,850.9000000000001,372
2002,1,4,2,0,0,3083,171,941,800.7,371
2002,1,4,2,30,0,3084,168,941,748.3000000000001,371
2002,1,4,3,0,0,3084,166,941,694.3000000000001,371
2002,1,4,3,30,0,3084,163,941,639.3000000000001,371
2002,1,4,4,0,0,3341,162,941,583.6,371
2002,1,4,4,30,0,3598,162,942,527.4,372
2002,1,4,5,0,0,3598,160,942,471.3,372
2002,1,4,5,30,0,3855,159,942,415.70000000000005,372
2002,1,4,6,0,0,3855,157,942,361.3,372
2002,1,4,6,30,0,3598,155,942,309.20000000000005,372
2002,1,4,7,0,0,3598,157,943,261.1,372
2002,1,4,7,30,0,3084,159,943,220.10000000000002,373
2002,1,4,8,0,0,2827,159,943,190.9,373
2002,1,4,8,30,0,2570,160,943,179.8,373
2002,1,4,9,0,0.1,2313,160,943,189.9,373
2002,1,4,9,30,25.700000000000003,2056,160,943,218.20000000000002,373
2002,1,4,10,0,25.700000000000003,2056,160,943,258.8,372
2002,1,4,10,30,25.700000000000003,2056,162,943,306.6,372
2002,1,4,11,0,25.700000000000003,2313,162,944,358.6,371
2002,1,4,11,30,25.700000000000003,2313,166,944,412.90000000000003,370
2002,1,4,12,0,25.700000000000003,2570,166,944,468.40000000000003,369
2002,1,4,12,30,25.700000000000003,2827,170,945,524.5,368
2002,1,4,13,0,25.700000000000003,2827,170,945,580.7,367
2002,1,4,13,30,25.700000000000003,2827,175,946,636.4000000000001,366
2002,1,4,14,0,76.9,3084,175,946,691.5,365
2002,1,4,14,30,77.10000000000001,2827,178,946,745.5,364
2002,1,4,15,0,77.10000000000001,2827,178,946,798,362
2002,1,4,15,30,77.10000000000001,2827,182,947,848.4000000000001,361
2002,1,4,16,0,77.10000000000001,2827,182,947,894.5,361
2002,1,4,16,30,77.10000000000001,2827,187,947,945.3000000000001,360
2002,1,4,17,0,77.10000000000001,2827,187,947,988.5,359
2002,1,4,17,30,77.10000000000001,2827,196,947,1028.1000000000001,359
2002,1,4,18,0,77.10000000000001,2827,196,947,1063.4,358
2002,1,4,18,30,77.10000000000001,2827,201,948,1093.7,357
2002,1,4,19,0,76.9,2827,201,948,1118.2,357
2002,1,4,19,30,25.700000000000003,2570,196,948,1136.4,356
2002,1,4,20,0,25.700000000000003,2570,196,948,1147.7,355
2002,1,4,20,30,76.9,2570,193,948,1151.6000000000001,354
2002,1,4,21,0,76.9,2570,193,948,1148.1000000000001,354
2002,1,4,21,30,25.700000000000003,2570,191,948,1137.3,353
2002,1,4,22,0,76.9,2570,191,948,1119.5,352
2002,1,4,22,30,25.700000000000003,2570,189,948,1095.3,351
2002,1,4,23,0,76.80000000000001,2569,189,948,1065.3,350
2002,1,4,23,30,0,2313,185,948,1030.3,350
2002,1,5,0,0,0,2313,185,948,990.9000000000001,349
2002,1,5,0,30,0,2313,182,948,947.8000000000001,348
2002,1,5,1,0,0,2313,182,948,896.7,347
2002,1,5,1,30,0,2313,177,949,851.2,347
2002,1,5,2,0,0,2313,175,949,801,347
2002,1,5,2,30,0,2313,171,949,748.6,348
2002,1,5,3,0,0,2313,168,949,694.7,348
2002,1,5,3,30,0,2313,166,949,639.6,349
2002,1,5,4,0,0,2313,163,949,583.9,350
2002,1,5,4,30,0,2312,161,949,527.8000000000001,351
2002,1,5,5,0,0,2056,160,949,471.6,352
2002,1,5,5,30,0,2056,158,949,416,352
2002,1,5,6,0,0,2056,158,949,361.6,351
2002,1,5,6,30,0,2312,155,949,309.5,349
2002,1,5,7,0,0,2313,155,949,261.40000000000003,349
2002,1,5,7,30,0,2313,155,949,220.20000000000002,348
2002,1,5,8,0,0,2313,155,949,191,348
2002,1,5,8,30,0,2313,159,949,179.70000000000002,349
2002,1,5,9,0,25.6,2313,159,948,189.60000000000002,350
2002,1,5,9,30,25.700000000000003,2313,162,948,217.9,351
2002,1,5,10,0,25.700000000000003,2313,162,948,258.40000000000003,353
2002,1,5,10,30,25.700000000000003,2313,164,947,306.2,354
2002,1,5,11,0,25.700000000000003,2313,164,947,358.1,355
2002,1,5,11,30,77.10000000000001,2313,166,947,412.40000000000003,356
2002,1,5,12,0,76.9,2313,166,947,468,356
2002,1,5,12,30,76.9,2313,169,947,524.1,356
2002,1,5,13,0,76.9,2313,169,947,580.2,356
2002,1,5,13,30,25.700000000000003,2056,173,947,636,355
2002,1,5,14,0,25.700000000000003,2056,173,947,691.1,355
2002,1,5,14,30,25.700000000000003,2056,175,947,745.1,354
2002,1,5,15,0,25.900000000000002,1799,175,946,797.6,353
2002,1,5,15,30,77.10000000000001,1799,178,946,848,353
2002,1,5,16,0,77.10000000000001,1799,178,946,894.1,352
2002,1,5,16,30,77.10000000000001,1799,184,946,944.9000000000001,351
2002,1,5,17,0,76.9,1542,184,946,988.2,351
2002,1,5,17,30,76.9,1542,195,946,1027.8,350
2002,1,5,18,0,25.700000000000003,1285,195,946,1063.1000000000001,349
2002,1,5,18,30,25.700000000000003,1285,203,946,1093.4,349
2002,1,5,19,0,25.700000000000003,1284,203,946,1118,348
2002,1,5,19,30,25.700000000000003,1028,205,946,1136.2,347
2002,1,5,20,0,25.700000000000003,1028,205,945,1147.5,346
2002,1,5,20,30,25.700000000000003,1028,201,945,1151.5,345
2002,1,5,21,0,76.9,1028,199,945,1148.1000000000001,344
2002,1,5,21,30,25.700000000000003,1028,197,945,1137.3,343
2002,1,5,22,0,25.700000000000003,1028,197,945,1119.6000000000001,343
2002,1,5,22,30,77.10000000000001,1028,193,944,1095.4,342
2002,1,5,23,0,25.700000000000003,1028,193,944,1065.5,342
2002,1,5,23,30,0,1028,190,944,1030.5,342
2002,1,6,0,0,0,1028,190,944,991.2,342
2002,1,6,0,30,0,1028,188,944,948.1,342
2002,1,6,1,0,0,1028,187,944,897,342
2002,1,6,1,30,0,1028,185,944,851.5,342
2002,1,6,2,0,0,1028,184,944,801.3000000000001,342
2002,1,6,2,30,0,1028,182,944,748.9000000000001,342
2002,1,6,3,0,0,1028,180,944,695,342
2002,1,6,3,30,0,1028,178,944,640,342
2002,1,6,4,0,0,1028,176,944,584.3000000000001,341
2002,1,6,4,30,0,1028,174,945,528.1,341
2002,1,6,5,0,0,1028,173,945,472,341
2002,1,6,5,30,0,1028,172,945,416.40000000000003,340
2002,1,6,6,0,0,1028,170,945,362,340
2002,1,6,6,30,0,1028,168,946,309.8,340
2002,1,6,7,0,0,1028,168,946,261.7,340
2002,1,6,7,30,0,1028,168,946,220.5,340
2002,1,6,8,0,0,1028,168,946,191.10000000000002,340
2002,1,6,8,30,0,1028,165,946,179.70000000000002,339
2002,1,6,9,0,0.1,1028,165,946,189.5,339
2002,1,6,9,30,0.1,1028,160,946,217.60000000000002,339
2002,1,6,10,0,25.700000000000003,1028,160,946,258.1,338
2002,1,6,10,30,25.700000000000003,1028,158,946,305.8,338
2002,1,6,11,0,25.700000000000003,1028,158,946,357.70000000000005,338
2002,1,6,11,30,25.700000000000003,1028,158,946,412,338
2002,1,6,12,0,25.700000000000003,1028,158,945,467.6,338
2002,1,6,12,30,25.700000000000003,1028,161,945,523.7,338
2002,1,6,13,0,25.700000000000003,1028,161,945,579.8000000000001,338
2002,1,6,13,30,25.700000000000003,1028,165,945,635.6,338
2002,1,6,14,0,25.700000000000003,1028,165,945,690.7,338
2002,1,6,14,30,25.700000000000003,1028,169,945,744.7,338
2002,1,6,15,0,25.700000000000003,1028,169,945,797.2,338
2002,1,6,15,30,25.700000000000003,1028,173,945,847.6,339
2002,1,6,16,0,25.700000000000003,1028,173,944,893.8000000000001,339
2002,1,6,16,30,25.700000000000003,1028,177,944,944.6,339
2002,1,6,17,0,25.700000000000003,1028,177,944,987.9000000000001,339
2002,1,6,17,30,25.700000000000003,1028,186,944,1027.5,338
2002,1,6,18,0,76.9,1028,186,944,1062.9,337
2002,1,6,18,30,77.10000000000001,1028,194,944,1093.2,337
2002,1,6,19,0,77.60000000000001,1028,194,943,1117.9,336
2002,1,6,19,30,102.80000000000001,1028,195,943,1136.1000000000001,336
2002,1,6,20,0,179.60000000000002,1028,195,943,1147.5,336
2002,1,6,20,30,76.9,1028,190,942,1151.5,336
2002,1,6,21,0,25.700000000000003,1028,191,942,1148.1000000000001,336
2002,1,6,21,30,25.700000000000003,1028,188,942,1137.4,335
2002,1,6,22,0,25.700000000000003,1028,188,942,1119.7,335
2002,1,6,22,30,25.700000000000003,1028,185,942,1095.6000000000001,334
2002,1,6,23,0,77.10000000000001,771,185,941,1065.8,334
2002,1,6,23,30,0,771,182,941,1030.8,334
2002,1,7,0,0,0,771,181,941,991.5,334
2002,1,7,0,30,0,771,177,941,948.5,335
2002,1,7,1,0,0,771,175,941,897.3000000000001,334
2002,1,7,1,30,0,771,170,941,851.9000000000001,334
2002,1,7,2,0,0,771,170,941,801.7,332
2002,1,7,2,30,0,771,164,941,749.3000000000001,331
2002,1,7,3,0,0,1028,164,941,695.4000000000001,329
2002,1,7,3,30,0,1028,161,941,640.4000000000001,328
2002,1,7,4,0,0,1028,161,941,584.7,326
2002,1,7,4,30,0,1285,158,941,528.6,325
2002,1,7,5,0,0,1542,158,941,472.5,323
2002,1,7,5,30,0,1799,156,942,416.8,322
2002,1,7,6,0,0,1799,155,942,362.40000000000003,321
2002,1,7,6,30,0,2056,154,942,310.20000000000005,320
2002,1,7,7,0,0,2313,154,943,262,319
2002,1,7,7,30,0,2570,153,943,220.8,318
2002,1,7,8,0,0,2827,153,943,191.3,317
2002,1,7,8,30,0,2827,155,942,179.70000000000002,316
2002,1,7,9,0,0,3084,155,942,189.4,315
2002,1,7,9,30,25.700000000000003,3341,156,942,217.4,314
2002,1,7,10,0,25.6,3341,156,942,257.8,313
2002,1,7,10,30,25.700000000000003,3341,159,941,305.5,312
2002,1,7,11,0,76.9,3341,159,941,357.40000000000003,311
2002,1,7,11,30,25.700000000000003,3341,163,940,411.6,310
2002,1,7,12,0,25.900000000000002,3341,162,940,467.20000000000005,310
2002,1,7,12,30,77.10000000000001,3341,165,940,523.3000000000001,309
2002,1,7,13,0,77.10000000000001,3084,165,939,579.4,309
2002,1,7,13,30,204.9,3084,169,939,635.2,309
2002,1,7,14,0,25.700000000000003,2827,169,939,690.3000000000001,308
2002,1,7,14,30,25.700000000000003,2827,172,939,744.3000000000001,308
2002,1,7,15,0,76.9,2827,171,939,796.9000000000001,308
2002,1,7,15,30,25.700000000000003,2570,173,939,847.4000000000001,308
2002,1,7,16,0,25.700000000000003,2570,173,938,893.6,308
2002,1,7,16,30,76.9,2570,173,938,944.3000000000001,309
2002,1,7,17,0,25.700000000000003,2313,173,938,987.6,310
2002,1,7,17,30,76.9,2313,174,938,1027.3,312
2002,1,7,18,0,25.700000000000003,2057,174,938,1062.7,312
2002,1,7,18,30,25.700000000000003,2056,176,938,1093.1000000000001,313
2002,1,7,19,0,25.700000000000003,2056,176,938,1117.8,313
2002,1,7,19,30,25.700000000000003,2056,173,937,1136.1000000000001,313
2002,1,7,20,0,25.700000000000003,2056,173,937,1147.5,314
2002,1,7,20,30,25.700000000000003,2056,170,937,1151.6000000000001,315
2002,1,7,21,0,25.700000000000003,1799,170,937,1148.3,316
2002,1,7,21,30,25.700000000000003,1799,167,937,1137.6000000000001,316
2002,1,7,22,0,25.700000000000003,1799,167,937,1120,317
2002,1,7,22,30,25.700000000000003,2056,166,937,1095.9,317
2002,1,7,23,0,76.9,2056,166,937,1066.1000000000001,317
2002,1,7,23,30,0.1,2056,164,937,1031.2,318
2002,1,8,0,0,0,2056,164,937,991.9000000000001,318
2002,1,8,0,30,0,2313,161,937,948.9000000000001,318
2002,1,8,1,0,0,2313,160,937,897.7,317
2002,1,8,1,30,0,2569,155,937,852.3000000000001,317
2002,1,8,2,0,0,2570,155,937,802.2,316
2002,1,8,2,30,0,2570,152,937,749.8000000000001,316
2002,1,8,3,0,0,2827,152,937,695.9000000000001,316
2002,1,8,3,30,0,3084,150,937,640.9000000000001,316
2002,1,8,4,0,0,3084,150,938,585.2,316
2002,1,8,4,30,0,3341,147,938,529,316
2002,1,8,5,0,0,3341,147,938,472.90000000000003,316
2002,1,8,5,30,0,3341,147,938,417.3,316
2002,1,8,6,0,0,3084,147,938,362.90000000000003,315
2002,1,8,6,30,0,2827,145,938,310.70000000000005,315
2002,1,8,7,0,0,2827,145,938,262.40000000000003,315
2002,1,8,7,30,0,2827,144,938,221.10000000000002,315
2002,1,8,8,0,0,2827,144,938,191.60000000000002,314
2002,1,8,8,30,0,2827,145,937,179.9,314
2002,1,8,9,0,0,2827,145,937,189.3,314
2002,1,8,9,30,76.9,2827,147,936,217.3,314
2002,1,8,10,0,25.700000000000003,2827,147,936,257.5,315
2002,1,8,10,30,25.700000000000003,2827,152,935,305.2,316
2002,1,8,11,0,25.700000000000003,2827,152,935,357.1,317
2002,1,8,11,30,76.9,2827,155,935,411.3,318
2002,1,8,12,0,25.700000000000003,2570,155,935,466.90000000000003,318
2002,1,8,12,30,25.700000000000003,2570,159,934,523,319
2002,1,8,13,0,25.700000000000003,2570,159,934,579.1,320
2002,1,8,13,30,25.700000000000003,2570,163,934,634.9000000000001,321
2002,1,8,14,0,25.700000000000003,2313,163,934,690,322
2002,1,8,14,30,25.700000000000003,2570,166,934,744,322
2002,1,8,15,0,25.700000000000003,2570,166,934,796.6,322
2002,1,8,15,30,25.700000000000003,2570,169,934,847.1,322
2002,1,8,16,0,25.900000000000002,2570,169,934,893.4000000000001,322
2002,1,8,16,30,25.700000000000003,2570,172,934,944.1,322
2002,1,8,17,0,76.9,2570,172,934,987.5,322
2002,1,8,17,30,25.700000000000003,2570,175,934,1027.2,321
2002,1,8,18,0,25.700000000000003,2826,175,934,1062.6000000000001,321
2002,1,8,18,30,25.700000000000003,2827,176,934,1093,320
2002,1,8,19,0,25.700000000000003,3084,176,934,1117.8,319
2002,1,8,19,30,25.700000000000003,3341,173,934,1136.2,318
2002,1,8,20,0,25.700000000000003,3598,173,934,1147.6000000000001,317
2002,1,8,20,30,25.700000000000003,3855,169,934,1151.8,317
2002,1,8,21,0,25.700000000000003,4112,170,934,1148.5,316
2002,1,8,21,30,25.700000000000003,4112,166,934,1137.9,316
2002,1,8,22,0,25.700000000000003,4112,166,934,1120.3,316
2002,1,8,22,30,25.700000000000003,4112,162,934,1096.2,315
2002,1,8,23,0,25.700000000000003,3855,162,935,1066.4,314
2002,1,8,23,30,0,3598,158,935,1031.6000000000001,314
2002,1,9,0,0,0,3341,158,935,992.3000000000001,313
2002,1,9,0,30,0,3341,154,935,949.3000000000001,312
2002,1,9,1,0,0,3341,154,935,898.2,311
2002,1,9,1,30,0,3341,151,935,852.8000000000001,310
2002,1,9,2,0,0,3341,151,935,802.6,308
2002,1,9,2,30,0,3341,148,936,750.3000000000001,307
2002,1,9,3,0,0,3084,148,936,696.4000000000001,307
2002,1,9,3,30,0,3084,144,936,641.4000000000001,306
2002,1,9,4,0,0,3084,144,936,585.7,307
2002,1,9,4,30,0,3084,140,937,529.5,307
2002,1,9,5,0,0,3084,140,937,473.40000000000003,308
2002,1,9,5,30,0,3084,137,937,417.8,308
2002,1,9,6,0,0,3084,137,938,363.3,309
2002,1,9,6,30,0,2827,135,938,311.1,310
2002,1,9,7,0,0,2827,135,939,262.90000000000003,311
2002,1,9,7,30,0,2827,135,939,221.5,311
2002,1,9,8,0,0,2827,135,939,191.9,312
2002,1,9,8,30,0,2827,139,939,180,313
2002,1,9,9,0,25.6,2827,139,939,189.4,314
2002,1,9,9,30,25.700000000000003,2570,143,939,217.20000000000002,315
2002,1,9,10,0,25.700000000000003,2570,143,939,257.40000000000003,316
2002,1,9,10,30,76.9,2570,147,939,305,317
2002,1,9,11,0,25.700000000000003,2570,147,939,356.8,318
2002,1,9,11,30,25.700000000000003,2570,151,939,411,318
2002,1,9,12,0,25.700000000000003,2570,151,939,466.6,318
2002,1,9,12,30,25.700000000000003,2570,155,939,522.7,318
2002,1,9,13,0,25.700000000000003,2570,154,939,578.8000000000001,318
2002,1,9,13,30,25.700000000000003,2570,159,940,634.6,318
2002,1,9,14,0,25.700000000000003,2570,159,940,689.7,318
2002,1,9,14,30,76.9,2313,163,940,743.8000000000001,319
2002,1,9,15,0,25.700000000000003,2313,163,940,796.4000000000001,320
2002,1,9,15,30,25.700000000000003,2313,167,940,846.9000000000001,320
2002,1,9,16,0,25.700000000000003,2313,167,940,893.2,321
2002,1,9,16,30,25.700000000000003,2313,172,941,943.9000000000001,322
2002,1,9,17,0,25.900000000000002,2313,172,941,987.3000000000001,323
2002,1,9,17,30,25.700000000000003,2313,179,941,1027.1000000000001,324
